0,31	0,39	-0,005	-0,005	0,39	NAN	
0,403	0,39	-0,01	-0,01	0,39	NAN	
0,513	0,36	-0,005	-0,005	0,36	NAN	
0,607	0,36	-0,005	-0,005	0,36	NAN	
0,7	0,36	-0,025	-0,025	0,36	NAN	
0,81	0,345	-0,01	-0,01	0,345	NAN	
0,903	0,345	-0,01	-0,01	0,345	NAN	
1,013	0,33	-0,015	-0,015	0,33	NAN	
1,106	0,33	-0,005	-0,005	0,33	NAN	
1,2	0,33	-0,015	-0,015	0,33	NAN	
1,31	0,33	-0,01	-0,01	0,33	NAN	
1,403	0,33	-0,015	-0,015	0,33	NAN	
1,513	0,33	-0,015	-0,015	0,33	NAN	
1,606	0,33	-0,005	-0,005	0,33	NAN	
1,7	0,33	-0,025	-0,025	0,33	NAN	
1,81	0,33	-0,005	-0,005	0,33	NAN	
1,903	0,33	-0,005	-0,005	0,33	NAN	
2,013	0,33	-0,01	-0,01	0,33	NAN	
2,106	0,33	-0,01	-0,01	0,33	NAN	
2,2	0,33	-0,02	-0,02	0,33	NAN	
2,31	0,33	-0,01	-0,01	0,33	NAN	
2,403	0,315	-0,02	-0,02	0,315	NAN	
2,513	0,33	-0,015	-0,015	0,33	NAN	
2,606	0,33	0	0	0,33	NAN	
2,7	0,315	-0,025	-0,025	0,315	NAN	
2,81	0,33	-0,01	-0,01	0,33	NAN	
2,903	0,33	-0,015	-0,015	0,33	NAN	
3,013	0,315	-0,02	-0,02	0,315	NAN	
3,2	0,33	-0,025	-0,025	0,33	NAN	
3,211	0,315	-0,01	-0,01	0,315	NAN	
3,31	0,315	-0,01	-0,01	0,315	NAN	
3,403	0,315	-0,01	-0,01	0,315	NAN	
3,513	0,315	-0,015	-0,015	0,315	NAN	
3,606	0,315	-0,01	-0,01	0,315	NAN	
3,7	0,315	-0,02	-0,02	0,315	NAN	
3,809	0,315	0	0	0,315	NAN	
3,903	0,315	-0,01	-0,01	0,315	NAN	
4,013	0,33	-0,02	-0,02	0,33	NAN	
4,106	0,315	-0,005	-0,005	0,315	NAN	
4,2	0,315	-0,02	-0,02	0,315	NAN	
4,309	0,315	-0,01	-0,01	0,315	NAN	
4,403	0,315	-0,015	-0,015	0,315	NAN	
4,513	0,315	-0,015	-0,015	0,315	NAN	
4,606	0,315	-0,005	-0,005	0,315	NAN	
4,7	0,315	-0,02	-0,02	0,315	NAN	
4,809	0,315	-0,005	-0,005	0,315	NAN	
4,903	0,315	-0,015	-0,015	0,315	NAN	
5,013	0,315	-0,02	-0,02	0,315	NAN	
5,106	0,315	-0,005	-0,005	0,315	NAN	
5,2	0,315	-0,02	-0,02	0,315	NAN	
5,309	0,315	-0,01	-0,01	0,315	NAN	
5,403	0,315	-0,015	-0,015	0,315	NAN	
5,513	0,315	-0,015	-0,015	0,315	NAN	
5,606	0,315	-0,005	-0,005	0,315	NAN	
5,7	0,315	-0,025	-0,025	0,315	NAN	
5,809	0,315	-0,01	-0,01	0,315	NAN	
5,903	0,315	-0,01	-0,01	0,315	NAN	
6,012	0,315	-0,015	-0,015	0,315	NAN	
6,106	0,315	-0,01	-0,01	0,315	NAN	
6,2	0,315	-0,025	-0,025	0,315	NAN	
6,309	0,315	-0,01	-0,01	0,315	NAN	
6,403	0,315	-0,01	-0,01	0,315	NAN	
6,512	0,315	-0,02	-0,02	0,315	NAN	
6,606	0,315	-0,005	-0,005	0,315	NAN	
6,7	0,315	-0,02	-0,02	0,315	NAN	
6,809	0,315	-0,01	-0,01	0,315	NAN	
6,903	0,315	-0,015	-0,015	0,315	NAN	
7,012	0,315	-0,02	-0,02	0,315	NAN	
7,106	0,315	-0,005	-0,005	0,315	NAN	
7,2	0,315	-0,02	-0,02	0,315	NAN	
7,309	0,315	-0,01	-0,01	0,315	NAN	
7,403	0,315	-0,01	-0,01	0,315	NAN	
7,512	0,315	-0,02	-0,02	0,315	NAN	
7,606	0,315	-0,005	-0,005	0,315	NAN	
7,7	0,315	-0,02	-0,02	0,315	NAN	
7,809	0,3	-0,01	-0,01	0,3	NAN	
7,903	0,315	-0,01	-0,01	0,315	NAN	
8,012	0,315	-0,015	-0,015	0,315	NAN	
8,106	0,315	-0,005	-0,005	0,315	NAN	
8,2	0,315	-0,015	-0,015	0,315	NAN	
8,309	0,315	-0,01	-0,01	0,315	NAN	
8,403	0,315	-0,01	-0,01	0,315	NAN	
8,512	0,315	-0,02	-0,02	0,315	NAN	
8,606	0,315	-0,005	-0,005	0,315	NAN	
8,7	0,315	-0,02	-0,02	0,315	NAN	
8,809	0,315	-0,01	-0,01	0,315	NAN	
8,903	0,315	-0,01	-0,01	0,315	NAN	
9,012	0,315	-0,01	-0,01	0,315	NAN	
9,106	0,315	-0,005	-0,005	0,315	NAN	
9,2	0,33	-0,02	-0,02	0,33	NAN	
9,309	0,315	-0,01	-0,01	0,315	NAN	
9,403	0,315	-0,015	-0,015	0,315	NAN	
9,512	0,315	-0,025	-0,025	0,315	NAN	
9,606	0,315	-0,005	-0,005	0,315	NAN	
9,7	0,315	-0,025	-0,025	0,315	NAN	
9,809	0,315	-0,01	-0,01	0,315	NAN	
9,903	0,315	-0,015	-0,015	0,315	NAN	
10,012	0,315	-0,02	-0,02	0,315	NAN	
10,106	0,315	-0,005	-0,005	0,315	NAN	
10,2	0,315	-0,02	-0,02	0,315	NAN	
10,309	0,315	-0,015	-0,015	0,315	NAN	
10,403	0,315	-0,015	-0,015	0,315	NAN	
10,512	0,315	-0,025	-0,025	0,315	NAN	
10,606	0,315	-0,005	-0,005	0,315	NAN	
10,7	0,315	-0,02	-0,02	0,315	NAN	
10,809	0,315	-0,015	-0,015	0,315	NAN	
10,903	0,315	-0,015	-0,015	0,315	NAN	
11,012	0,315	-0,02	-0,02	0,315	NAN	
11,106	0,315	-0,005	-0,005	0,315	NAN	
11,2	0,315	-0,02	-0,02	0,315	NAN	
11,309	0,315	-0,01	-0,01	0,315	NAN	
11,403	0,315	-0,01	-0,01	0,315	NAN	
11,512	0,315	-0,025	-0,025	0,315	NAN	
11,606	0,315	-0,005	-0,005	0,315	NAN	
11,7	0,315	-0,02	-0,02	0,315	NAN	
11,809	0,315	-0,005	-0,005	0,315	NAN	
11,903	0,315	-0,01	-0,01	0,315	NAN	
12,012	0,315	-0,025	-0,025	0,315	NAN	
12,106	0,315	0	0	0,315	NAN	
12,2	0,315	-0,02	-0,02	0,315	NAN	
12,309	0,315	-0,01	-0,01	0,315	NAN	
12,403	0,315	-0,015	-0,015	0,315	NAN	
12,512	0,315	-0,025	-0,025	0,315	NAN	
12,606	0,3	-0,01	-0,01	0,3	NAN	
12,7	0,315	-0,015	-0,015	0,315	NAN	
12,809	0,315	-0,005	-0,005	0,315	NAN	
12,903	0,315	-0,015	-0,015	0,315	NAN	
13,012	0,315	-0,025	-0,025	0,315	NAN	
13,106	0,315	-0,01	-0,01	0,315	NAN	
13,2	0,315	-0,015	-0,015	0,315	NAN	
13,309	0,315	-0,015	-0,015	0,315	NAN	
13,403	0,315	-0,01	-0,01	0,315	NAN	
13,512	0,315	-0,025	-0,025	0,315	NAN	
13,606	0,315	-0,01	-0,01	0,315	NAN	
13,7	0,315	-0,015	-0,015	0,315	NAN	
13,809	0,315	-0,01	-0,01	0,315	NAN	
13,903	0,3	-0,005	-0,005	0,3	NAN	
14,012	0,315	-0,02	-0,02	0,315	NAN	
14,106	0,315	-0,005	-0,005	0,315	NAN	
14,2	0,315	-0,02	-0,02	0,315	NAN	
14,309	0,315	-0,01	-0,01	0,315	NAN	
14,403	0,315	-0,015	-0,015	0,315	NAN	
14,512	0,315	-0,025	-0,025	0,315	NAN	
14,606	0,315	0	0	0,315	NAN	
14,7	0,315	-0,025	-0,025	0,315	NAN	
14,809	0,315	-0,01	-0,01	0,315	NAN	
14,903	0,315	-0,01	-0,01	0,315	NAN	
15,012	0,315	-0,02	-0,02	0,315	NAN	
15,106	0,315	0	0	0,315	NAN	
